,0,1,2,3,4,5,6,7,8,9,10,11
108,1622700000000,716.86,717.71,711.84,714.22,7982.887,1622701799999,5700007.61656,10695,4001.437,2856909.15932,0
109,1622701800000,714.12,719.93,712.82,719.41,8758.224,1622703599999,6282647.84592,10351,4994.139,3583150.59112,0
110,1622703600000,719.33,719.76,710.22,711.95,10951.351,1622705399999,7824598.94155,11853,4356.611,3112265.04332,0
111,1622705400000,711.94,714.00,709.39,711.65,4995.071,1622707199999,3557170.64373,6455,2208.849,1573440.44810,0
112,1622707200000,711.55,725.76,709.66,725.30,23456.461,1622708999999,16877719.44747,18939,12551.420,9032255.44892,0
113,1622709000000,725.22,725.36,716.63,721.97,11338.236,1622710799999,8178553.30361,11422,4506.438,3251223.95292,0
114,1622710800000,722.06,728.38,720.83,725.21,11285.958,1622712599999,8183832.41928,13643,5597.472,4058950.66357,0
115,1622712600000,725.22,729.88,723.10,727.70,8385.192,1622714399999,6092615.12444,10884,4065.809,2955405.41628,0
116,1622714400000,727.92,735.55,726.14,733.35,11466.847,1622716199999,8387719.31492,15464,5851.651,4280937.90415,0
117,1622716200000,733.35,735.03,726.62,726.93,8996.664,1622717999999,6565141.28493,11717,3304.010,2411945.48717,0
118,1622718000000,726.89,728.20,717.06,721.26,15942.923,1622719799999,11509678.27567,18221,7155.456,5165517.25406,0
119,1622719800000,721.14,723.69,716.00,718.52,10832.255,1622721599999,7800702.29418,13005,4740.848,3414417.77480,0
120,1622721600000,718.53,720.31,712.88,717.44,9241.301,1622723399999,6621444.89114,11877,4715.933,3379848.80991,0
121,1622723400000,717.33,726.12,717.20,725.65,7840.037,1622725199999,5658872.95479,11192,4630.140,3342553.95333,0
122,1622725200000,725.66,729.09,718.37,719.69,10848.050,1622726999999,7851869.70419,14294,4952.513,3585275.08032,0
123,1622727000000,719.68,720.92,707.00,709.91,16024.289,1622728799999,11406045.30489,19445,7241.932,5155078.09240,0
124,1622728800000,709.79,714.12,706.00,708.32,10109.308,1622730599999,7175089.77411,11638,4711.977,3344163.36578,0
125,1622730600000,708.33,713.00,706.97,711.76,5520.173,1622732399999,3923440.10239,7898,2690.494,1912615.86642,0
126,1622732400000,711.93,716.09,710.15,710.76,6368.938,1622734199999,4542719.12019,9444,2883.182,2056859.04814,0
127,1622734200000,710.68,714.77,707.33,712.32,6922.627,1622735999999,4923532.45556,10239,2949.422,2098622.39576,0
128,1622736000000,712.31,724.08,709.30,720.27,14348.694,1622737799999,10280037.19869,15307,7802.415,5589865.62075,0
129,1622737800000,720.28,724.00,717.65,719.52,8314.149,1622739599999,5989455.37687,11330,4036.486,2907974.07832,0
